=== 종목 배치 적재 (GICS 계층화) ===

모드: cron (sector_id 재시도)

  섹터 매핑 테이블 로드 중...
  gics_yfinance_map: 176건, sectors L1: 12건, sectors 전체: 220건

[cron] sector_id 미설정 종목 조회 중...
  대상: 10798개

  [8496/10798] KYNB (US): sector_id=129
  [8497/10798] KYMR (US): sector_id=129
  [8498/10798] KYIV (US): sector_id=197
  [8499/10798] KXIN (US): sector_id=182
  [8500/10798] KWMWW (US): null (매핑 실패)
  [8501/10798] KWM (US): sector_id=203
  [8502/10798] KTWOU (US): sector_id=142
  [8503/10798] KVHI (US): sector_id=197
  [8504/10798] KVACW (US): null (매핑 실패)
  [8505/10798] KBSX (US): sector_id=166
  [8506/10798] KIDZ (US): sector_id=174
  [8507/10798] KVAC (US): sector_id=142
  [8508/10798] KUST (US): sector_id=203
  [8509/10798] KURA (US): sector_id=129
  [8510/10798] KTWOR (US): null (매핑 실패)
  [8511/10798] KTWO (US): sector_id=142
  [8512/10798] KTTAW (US): null (매핑 실패)
  [8513/10798] KTTA (US): sector_id=129
  [8514/10798] KIDS (US): sector_id=132
  [8515/10798] KHC (US): null (매핑 실패)
  [8516/10798] KGEI (US): sector_id=249
  [8517/10798] KG (US): sector_id=156
  [8518/10798] KFIIU (US): sector_id=142
  [8519/10798] KFIIR (US): null (매핑 실패)
  [8520/10798] KTOS (US): sector_id=206
  [8521/10798] KFII (US): sector_id=142
  [8522/10798] KFFB (US): sector_id=139
  [8523/10798] KEQU (US): sector_id=162
  [8524/10798] KELYB (US): sector_id=220
  [8525/10798] KBONU (US): sector_id=142
  [8526/10798] KBON (US): sector_id=142
  [8527/10798] KARO (US): sector_id=119
  [8528/10798] KALV (US): sector_id=129
  [8529/10798] KALU (US): sector_id=238
  [8530/10798] KALA (US): sector_id=129
  [8531/10798] JZXN (US): sector_id=182
  [8532/10798] JZ (US): sector_id=116
  [8533/10798] JYNT (US): sector_id=135
  [8534/10798] JYD (US): sector_id=223
  [8535/10798] JXG (US): sector_id=167
  [8536/10798] JWEL (US): sector_id=177
  [8537/10798] JVA (US): sector_id=188
  [8538/10798] JUNS (US): sector_id=129
  [8539/10798] JTAI (US): sector_id=119
  [8540/10798] JSPRW (US): null (매핑 실패)
  [8541/10798] JSPR (US): sector_id=129
  [8542/10798] JSM (US): null (매핑 실패)
  [8543/10798] JRVR (US): null (매핑 실패)
  [8544/10798] JRSH (US): sector_id=167
  [8545/10798] JOYY (US): sector_id=205
  [8546/10798] JOUT (US): sector_id=166
  [8547/10798] LI (US): sector_id=159
  [8548/10798] LICN (US): sector_id=218
  [8549/10798] LIDR (US): sector_id=120
  [8550/10798] LIEN (US): sector_id=147
  [8551/10798] LIF (US): sector_id=119
  [8552/10798] LIFE (US): sector_id=152
  [8553/10798] LILA (US): sector_id=197
  [8554/10798] LILAK (US): sector_id=197
  [8555/10798] KTCC (US): sector_id=122
  [8556/10798] LILAV (US): sector_id=197
  [8557/10798] LILKV (US): sector_id=197
  [8558/10798] LILPV (US): null (매핑 실패)
  [8559/10798] LIMN (US): sector_id=129
  [8560/10798] LIMNW (US): null (매핑 실패)
  [8561/10798] LIN (US): sector_id=234
  [8562/10798] LINC (US): sector_id=174
  [8563/10798] LIND (US): sector_id=175
  [8564/10798] LINE (US): sector_id=261
  [8565/10798] LINK (US): sector_id=124
  [8566/10798] LIQT (US): sector_id=216
  [8567/10798] LITE (US): sector_id=121
  [8568/10798] LITS (US): sector_id=129
  [8569/10798] LIDRW (US): null (매핑 실패)
  [8570/10798] KSPI (US): sector_id=120
  [8571/10798] INTA (US): sector_id=119
  [8572/10798] LBTYB (US): null (매핑 실패)
  [8573/10798] LBTYA (US): sector_id=197
  [8574/10798] LCCCU (US): sector_id=142
  [8575/10798] LCFY (US): sector_id=205
  [8576/10798] LCFYW (US): null (매핑 실패)
  [8577/10798] LCID (US): sector_id=159
  [8578/10798] LCNB (US): sector_id=139
  [8579/10798] LCUT (US): sector_id=162
  [8580/10798] LE (US): sector_id=178
  [8581/10798] LECO (US): sector_id=213
  [8582/10798] LEDS (US): sector_id=128
  [8583/10798] LEE (US): sector_id=202
  [8584/10798] LEGH (US): sector_id=163
  [8585/10798] LEGN (US): sector_id=129
  [8586/10798] LENZ (US): sector_id=129
  [8587/10798] LESL (US): sector_id=181
  [8588/10798] INTC (US): sector_id=128
  [8589/10798] INTG (US): sector_id=171
  [8590/10798] INTJ (US): sector_id=221
  [8591/10798] INTR (US): sector_id=139
  [8592/10798] INTS (US): sector_id=129
  [8593/10798] INTU (US): sector_id=119
  [8594/10798] INTZ (US): sector_id=120
  [8595/10798] INV (US): sector_id=147
  [8596/10798] INVA (US): sector_id=129
  [8597/10798] INVE (US): sector_id=207
  [8598/10798] KSCP (US): sector_id=219
  [8599/10798] INVZ (US): sector_id=157
  [8600/10798] MDLN (US): sector_id=133
  [8601/10798] IONR (US): sector_id=239
  [8602/10798] IONS (US): sector_id=129
  [8603/10798] IOSP (US): sector_id=234
  [8604/10798] KELYA (US): sector_id=220
  [8605/10798] KEEL (US): sector_id=116
  [8606/10798] MLAC (US): null (매핑 실패)
  [8607/10798] MLACR (US): null (매핑 실패)
  [8608/10798] MLACU (US): null (매핑 실패)
  [8609/10798] KLRS (US): sector_id=129
  [8610/10798] KLRA (US): sector_id=129
  [8611/10798] MLCI (US): sector_id=147
  [8612/10798] MLCIL (US): null (매핑 실패)
  [8613/10798] KLIC (US): sector_id=127
  [8614/10798] KLAC (US): sector_id=127
  [8615/10798] MLCO (US): sector_id=170
  [8616/10798] MLEC (US): sector_id=129
  [8617/10798] MLECW (US): null (매핑 실패)
  [8618/10798] MLGO (US): sector_id=120
  [8619/10798] MLKN (US): sector_id=162
  [8620/10798] MLTX (US): sector_id=129
  [8621/10798] KE (US): sector_id=209
  [8622/10798] MLYS (US): sector_id=129
  [8623/10798] MMED (US): sector_id=133
  [8624/10798] MMLP (US): sector_id=252
  [8625/10798] MMSI (US): sector_id=133
  [8626/10798] MDLZ (US): sector_id=188
  [8627/10798] MDRR (US): sector_id=271
  [8628/10798] MDWD (US): sector_id=129
  [8629/10798] MDXG (US): sector_id=129
  [8630/10798] MDXH (US): sector_id=131
  [8631/10798] MEDP (US): sector_id=131
  [8632/10798] MEGL (US): sector_id=149
  [8633/10798] MEHA (US): sector_id=188
  [8634/10798] MELI (US): sector_id=177
  [8635/10798] MENS (US): sector_id=129
  [8636/10798] MEOH (US): sector_id=231
  [8637/10798] KDP (US): sector_id=186
  [8638/10798] KDKRW (US): null (매핑 실패)
  [8639/10798] KBONW (US): null (매핑 실패)
  [8640/10798] KDK (US): sector_id=120
  [8641/10798] KCHVR (US): null (매핑 실패)
  [8642/10798] KCHV (US): sector_id=142
  [8643/10798] KC (US): sector_id=119
  [8644/10798] MERC (US): sector_id=246
  [8645/10798] MESH (US): sector_id=142
  [8646/10798] MESHU (US): sector_id=142
  [8647/10798] MESHW (US): null (매핑 실패)
  [8648/10798] MESO (US): sector_id=129
  [8649/10798] META (US): sector_id=205
  [8650/10798] METC (US): sector_id=253
  [8651/10798] METCB (US): sector_id=253
  [8652/10798] METCI (US): null (매핑 실패)
  [8653/10798] KITTW (US): null (매핑 실패)
  [8654/10798] METCZ (US): null (매핑 실패)
  [8655/10798] KRYS (US): sector_id=129
  [8656/10798] MEVO (US): sector_id=142
  [8657/10798] IOTR (US): sector_id=197
  [8658/10798] IOVA (US): sector_id=129
  [8659/10798] IPAR (US): sector_id=194
  [8660/10798] IPCX (US): sector_id=142
  [8661/10798] JMSB (US): sector_id=139
  [8662/10798] IPCXR (US): null (매핑 실패)
  [8663/10798] IPDN (US): sector_id=220
  [8664/10798] KLTR (US): sector_id=119
  [8665/10798] MEVOU (US): sector_id=142
  [8666/10798] MEVOW (US): null (매핑 실패)
  [8667/10798] MFI (US): sector_id=119
  [8668/10798] MFIC (US): sector_id=147
  [8669/10798] IREN (US): sector_id=149
  [8670/10798] IRDM (US): sector_id=197
  [8671/10798] IRD (US): sector_id=129
  [8672/10798] IQST (US): sector_id=197
  [8673/10798] IQ (US): sector_id=203
  [8674/10798] IPX (US): sector_id=239
  [8675/10798] KRUS (US): sector_id=173
  [8676/10798] IPWR (US): sector_id=128
  [8677/10798] IPW (US): sector_id=177
  [8678/10798] IPEX (US): sector_id=142
  [8679/10798] IPEXR (US): null (매핑 실패)
  [8680/10798] IPEXU (US): sector_id=142
  [8681/10798] IPFX (US): sector_id=142
  [8682/10798] IPFXU (US): sector_id=142
  [8683/10798] IPFXW (US): null (매핑 실패)
  [8684/10798] IPGP (US): sector_id=127
  [8685/10798] IPHA (US): sector_id=129
  [8686/10798] IPM (US): sector_id=119
  [8687/10798] IPSC (US): sector_id=129
  [8688/10798] IPST (US): sector_id=149
  [8689/10798] IRHO (US): sector_id=142
  [8690/10798] IRHOR (US): null (매핑 실패)
  [8691/10798] IRHOU (US): sector_id=142
  [8692/10798] IRIX (US): sector_id=132
  [8693/10798] LIVE (US): sector_id=180
  [8694/10798] LIVN (US): sector_id=132
  [8695/10798] LIXT (US): sector_id=129
  [8696/10798] LKFN (US): sector_id=139
  [8697/10798] LKFT (US): sector_id=129
  [8698/10798] LKQ (US): sector_id=157
  [8699/10798] LKSP (US): sector_id=142
  [8700/10798] LKSPR (US): null (매핑 실패)
  [8701/10798] IRMD (US): sector_id=132
  [8702/10798] LLYVA (US): sector_id=203
  [8703/10798] LLYVK (US): sector_id=203
  [8704/10798] LMAT (US): sector_id=133
  [8705/10798] LMB (US): sector_id=207
  [8706/10798] LMFA (US): sector_id=149
  [8707/10798] LMNR (US): sector_id=187
  [8708/10798] KRT (US): sector_id=236
  [8709/10798] LMRI (US): sector_id=132
  [8710/10798] LNAI (US): sector_id=129
  [8711/10798] IRON (US): sector_id=129
  [8712/10798] IRTC (US): sector_id=132
  [8713/10798] IRWD (US): sector_id=130
  [8714/10798] ISBA (US): sector_id=139
  [8715/10798] ISPC (US): sector_id=131
  [8716/10798] ISPR (US): sector_id=189
  [8717/10798] ISRG (US): sector_id=133
  [8718/10798] ISSC (US): sector_id=206
  [8719/10798] ISTR (US): sector_id=139
  [8720/10798] ITHA (US): sector_id=142
  [8721/10798] ITIC (US): sector_id=154
  [8722/10798] ITOC (US): sector_id=132
  [8723/10798] ITRI (US): sector_id=123
  [8724/10798] ITRN (US): sector_id=123
  [8725/10798] IVA (US): sector_id=129
  [8726/10798] IVDA (US): sector_id=219
  [8727/10798] IVDAW (US): null (매핑 실패)
  [8728/10798] IVF (US): sector_id=132
  [8729/10798] IVVD (US): sector_id=129
  [8730/10798] IXHL (US): sector_id=130
  [8731/10798] ITHAW (US): null (매핑 실패)
  [8732/10798] IZEA (US): sector_id=205
  [8733/10798] IZM (US): sector_id=126
  [8734/10798] JACK (US): sector_id=173
  [8735/10798] JAGX (US): sector_id=129
  [8736/10798] KRRO (US): sector_id=129
  [8737/10798] KROS (US): sector_id=129
  [8738/10798] JAKK (US): sector_id=166
  [8739/10798] KRNY (US): sector_id=139
  [8740/10798] JANX (US): sector_id=129
  [8741/10798] JATT (US): sector_id=142
  [8742/10798] JAZZ (US): sector_id=129
  [8743/10798] JBDI (US): sector_id=181
  [8744/10798] JBHT (US): sector_id=223
  [8745/10798] JBIO (US): sector_id=129
  [8746/10798] JBLU (US): sector_id=224
  [8747/10798] JBSS (US): sector_id=188
  [8748/10798] JCAP (US): sector_id=146
  [8749/10798] JCSE (US): sector_id=213
  [8750/10798] JCTC (US): sector_id=245
  [8751/10798] JD (US): sector_id=177
  [8752/10798] JDZG (US): sector_id=174
  [8753/10798] JEM (US): sector_id=178
  [8754/10798] JF (US): sector_id=146
  [8755/10798] LEXX (US): sector_id=129
  [8756/10798] LFAC (US): sector_id=142
  [8757/10798] LFACU (US): sector_id=142
  [8758/10798] LFACW (US): null (매핑 실패)
  [8759/10798] LFCR (US): sector_id=130
  [8760/10798] LFMD (US): sector_id=137
  [8761/10798] LFMDP (US): sector_id=137
  [8762/10798] LFS (US): sector_id=203
  [8763/10798] LFST (US): sector_id=135
  [8764/10798] LBRX (US): sector_id=129
  [8765/10798] LFUS (US): sector_id=124
  [8766/10798] LFVN (US): sector_id=188
  [8767/10798] LFWD (US): sector_id=132
  [8768/10798] LGCL (US): sector_id=119
  [8769/10798] LGHL (US): sector_id=149
  [8770/10798] LGIH (US): sector_id=163
  [8771/10798] LGN (US): sector_id=208
  [8772/10798] LGND (US): sector_id=129
  [8773/10798] LGO (US): sector_id=239
  [8774/10798] LGVN (US): sector_id=129
  [8775/10798] LHAI (US): sector_id=271
  [8776/10798] LHSW (US): sector_id=120
  [8777/10798] JFB (US): sector_id=269
  [8778/10798] JFIN (US): sector_id=146
  [8779/10798] JFU (US): sector_id=116
  [8780/10798] LPCVU (US): sector_id=142
  [8781/10798] LPCVW (US): null (매핑 실패)
  [8782/10798] JG (US): sector_id=119
  [8783/10798] JJSF (US): sector_id=188
  [8784/10798] JKHY (US): sector_id=116
  [8785/10798] JL (US): sector_id=167
  [8786/10798] JLHL (US): sector_id=207
  [8787/10798] MFICL (US): null (매핑 실패)
  [8788/10798] MFIN (US): sector_id=146
  [8789/10798] MGEE (US): sector_id=254
  [8790/10798] MGIH (US): sector_id=236
  [8791/10798] MGN (US): sector_id=208
  [8792/10798] MGNI (US): sector_id=199
  [8793/10798] MGNX (US): sector_id=129
  [8794/10798] MGPI (US): sector_id=185
  [8795/10798] MGRC (US): sector_id=143
  [8796/10798] MGRT (US): sector_id=116
  [8797/10798] MGRX (US): sector_id=137
  [8798/10798] MGTX (US): sector_id=129
  [8799/10798] MGX (US): sector_id=129
  [8800/10798] MGYR (US): sector_id=139
  [8801/10798] MIDD (US): sector_id=213
  [8802/10798] MIMI (US): sector_id=208
  [8803/10798] MIND (US): sector_id=123
  [8804/10798] MIRA (US): sector_id=130
  [8805/10798] MIRM (US): sector_id=129
  [8806/10798] MIST (US): sector_id=129
  [8807/10798] MITK (US): sector_id=119
  [8808/10798] MKDW (US): sector_id=157
  [8809/10798] MKDWW (US): null (매핑 실패)
  [8810/10798] MKLY (US): sector_id=142
  [8811/10798] MKLYR (US): null (매핑 실패)
  [8812/10798] MKSI (US): sector_id=123
  [8813/10798] MKTW (US): sector_id=150
  [8814/10798] LBRDP (US): sector_id=197
  [8815/10798] MKTX (US): sector_id=149
  [8816/10798] MKZR (US): sector_id=260
  [8817/10798] LNKS (US): sector_id=209
  [8818/10798] LNSR (US): sector_id=132
  [8819/10798] LNT (US): sector_id=254
  [8820/10798] LNTH (US): sector_id=130
  [8821/10798] LNZA (US): sector_id=216
  [8822/10798] LNZAW (US): null (매핑 실패)
  [8823/10798] LOAN (US): sector_id=151
  [8824/10798] LOBO (US): sector_id=159
  [8825/10798] LOCO (US): sector_id=173
  [8826/10798] LOGI (US): sector_id=122
  [8827/10798] LOKV (US): sector_id=142
  [8828/10798] LOKVU (US): sector_id=142
  [8829/10798] LONA (US): sector_id=129
  [8830/10798] LOOP (US): sector_id=234
  [8831/10798] LOPE (US): sector_id=174
  [8832/10798] LOT (US): sector_id=159
  [8833/10798] LOTWW (US): null (매핑 실패)
  [8834/10798] KRNT (US): sector_id=213
  [8835/10798] LOVE (US): sector_id=162
  [8836/10798] LPAA (US): sector_id=142
  [8837/10798] LPAAW (US): null (매핑 실패)
  [8838/10798] LPBB (US): sector_id=142
  [8839/10798] LPBBW (US): null (매핑 실패)
  [8840/10798] LPCN (US): sector_id=129
  [8841/10798] LBRDK (US): sector_id=197
  [8842/10798] LPLA (US): sector_id=149
  [8843/10798] LPRO (US): sector_id=146
  [8844/10798] LPSN (US): sector_id=119
  [8845/10798] LPTH (US): sector_id=124
  [8846/10798] LQDA (US): sector_id=130
  [8847/10798] LCCCR (US): null (매핑 실패)
  [8848/10798] MBAVU (US): sector_id=142
  [8849/10798] LQDT (US): sector_id=177
  [8850/10798] LRCX (US): sector_id=127
  [8851/10798] LRE (US): sector_id=269
  [8852/10798] LRHC (US): sector_id=271
  [8853/10798] LRMR (US): sector_id=129
  [8854/10798] LSAK (US): sector_id=120
  [8855/10798] LSBK (US): sector_id=139
  [8856/10798] KRMD (US): sector_id=133
  [8857/10798] KRKR (US): sector_id=199
  [8858/10798] KRAQW (US): null (매핑 실패)
  [8859/10798] KRAQU (US): sector_id=142
  [8860/10798] KOYNW (US): null (매핑 실패)
  [8861/10798] KRAQ (US): sector_id=142
  [8862/10798] KPTI (US): sector_id=129
  [8863/10798] KPRX (US): sector_id=129
  [8864/10798] KPLTW (US): null (매핑 실패)
  [8865/10798] KPLT (US): sector_id=120
  [8866/10798] KOYNU (US): sector_id=142
  [8867/10798] LSCC (US): sector_id=128
  [8868/10798] LSE (US): sector_id=248
  [8869/10798] KOYN (US): sector_id=142
  [8870/10798] KOSS (US): sector_id=161
  [8871/10798] KOPN (US): sector_id=124
  [8872/10798] KOD (US): sector_id=129
  [8873/10798] KNSA (US): sector_id=130
  [8874/10798] KNDI (US): sector_id=166
  [8875/10798] KMTS (US): sector_id=133
  [8876/10798] KMRK (US): sector_id=166
  [8877/10798] KMDA (US): sector_id=130
  [8878/10798] MLAA (US): null (매핑 실패)
  [8879/10798] LSH (US): sector_id=223
  [8880/10798] LSTA (US): sector_id=129
  [8881/10798] LSTR (US): sector_id=223
  [8882/10798] LTBR (US): sector_id=209
  [8883/10798] LBRDA (US): sector_id=197
  [8884/10798] LTRN (US): sector_id=129
  [8885/10798] LTRX (US): sector_id=121
  [8886/10798] LTRYW (US): null (매핑 실패)
  [8887/10798] LUCD (US): sector_id=132
  [8888/10798] LUCY (US): sector_id=133
  [8889/10798] LUCYW (US): null (매핑 실패)
  [8890/10798] LULU (US): sector_id=178
  [8891/10798] LUNG (US): sector_id=132
  [8892/10798] LUNR (US): sector_id=206
  [8893/10798] LVLU (US): sector_id=178
  [8894/10798] LVO (US): sector_id=205
  [8895/10798] LWAC (US): sector_id=142
  [8896/10798] LBGJ (US): sector_id=213
  [8897/10798] LWACW (US): null (매핑 실패)
  [8898/10798] LWAY (US): sector_id=188
  [8899/10798] LWLG (US): sector_id=234
  [8900/10798] LX (US): sector_id=146
  [8901/10798] LXEH (US): sector_id=174
  [8902/10798] LXEO (US): sector_id=129
  [8903/10798] LXRX (US): sector_id=129
  [8904/10798] LYEL (US): sector_id=129
  [8905/10798] LYFT (US): sector_id=119
  [8906/10798] LYTS (US): sector_id=124
  [8907/10798] LZ (US): sector_id=218
  [8908/10798] LZMH (US): sector_id=116
  [8909/10798] MAAS (US): sector_id=147
  [8910/10798] MACI (US): sector_id=142
  [8911/10798] MACIU (US): sector_id=142
  [8912/10798] MACIW (US): null (매핑 실패)
  [8913/10798] MAKO (US): sector_id=241
  [8914/10798] MAMA (US): sector_id=188
  [8915/10798] MAMO (US): sector_id=166
  [8916/10798] MANH (US): sector_id=119
  [8917/10798] MAR (US): sector_id=171
  [8918/10798] MARA (US): sector_id=149
  [8919/10798] MARPS (US): sector_id=252
  [8920/10798] MASI (US): sector_id=132
  [8921/10798] MASK (US): sector_id=119
  [8922/10798] MASS (US): sector_id=132
  [8923/10798] MAT (US): sector_id=166
  [8924/10798] MATH (US): sector_id=149
  [8925/10798] MATW (US): sector_id=211
  [8926/10798] MAYS (US): sector_id=271
  [8927/10798] MAZE (US): sector_id=129
  [8928/10798] MB (US): sector_id=173
  [8929/10798] MBAI (US): sector_id=131
  [8930/10798] MBAV (US): sector_id=142
  [8931/10798] MBAVW (US): null (매핑 실패)
  [8932/10798] MBBC (US): sector_id=139
  [8933/10798] MBIN (US): sector_id=139
  [8934/10798] MBINL (US): sector_id=139
  [8935/10798] MBINM (US): sector_id=139
  [8936/10798] MBINN (US): sector_id=139
  [8937/10798] MBIO (US): sector_id=129
  [8938/10798] MBLY (US): sector_id=157
  [8939/10798] MBNKO (US): sector_id=139
  [8940/10798] MBOT (US): sector_id=133
  [8941/10798] MBRX (US): sector_id=129
  [8942/10798] KMB (US): sector_id=194
  [8943/10798] MBUU (US): sector_id=166
  [8944/10798] MBVI (US): sector_id=142
  [8945/10798] MBVIU (US): sector_id=142
  [8946/10798] LAUR (US): sector_id=174
  [8947/10798] MBWM (US): sector_id=139
  [8948/10798] MBX (US): sector_id=129
  [8949/10798] MCAHU (US): sector_id=142
  [8950/10798] MCBS (US): sector_id=139
  [8951/10798] MCFT (US): sector_id=166
  [8952/10798] MCGA (US): sector_id=142
  [8953/10798] MCGAU (US): sector_id=142
  [8954/10798] MCGAW (US): null (매핑 실패)
  [8955/10798] MCHB (US): sector_id=139
  [8956/10798] MCHP (US): sector_id=128
  [8957/10798] MCHPP (US): sector_id=128
  [8958/10798] MCHX (US): sector_id=199
  [8959/10798] MCRB (US): sector_id=129
  [8960/10798] MCRI (US): sector_id=170
  [8961/10798] MDAI (US): sector_id=132
  [8962/10798] LATAW (US): null (매핑 실패)
  [8963/10798] LATAU (US): sector_id=142
  [8964/10798] LCCC (US): sector_id=142
  [8965/10798] LBTYK (US): sector_id=197
  [8966/10798] LOKVW (US): null (매핑 실패)
  [8967/10798] MDAIW (US): null (매핑 실패)
  [8968/10798] MDB (US): sector_id=120
  [8969/10798] MDBH (US): sector_id=149
  [8970/10798] MDCX (US): sector_id=130
